t,roll,pitch
13.590561628341675,0.0,0.0
13.62056279182434,0.0,0.0
13.650564193725586,0.0,0.0
13.680565357208252,0.0,0.0
13.710566759109497,0.0,0.0
13.740567922592163,0.0,0.0
13.770569324493408,0.0,0.0
13.800570964813232,0.0,0.0
13.83057188987732,0.0,0.0
13.860573053359985,0.0,0.0
13.890574216842651,0.0,0.0
13.920575857162476,0.0,0.0
13.950577020645142,0.0,0.0
13.980578422546387,0.0,0.0
14.010579586029053,0.0,0.0
14.040581226348877,0.0,0.0
14.070582628250122,0.0,0.0
14.100584506988525,0.0,0.0
14.130585432052612,0.0,0.0
14.160586833953857,0.0,0.0
14.190587759017944,0.0,0.0
14.22058916091919,0.0,0.0
14.250590324401855,0.0,0.0
14.2805917263031,0.0,0.0
14.310593366622925,0.0,0.0
14.340594291687012,0.0,0.0
14.370595693588257,0.0,0.0
14.400596857070923,0.0,0.0
14.430598020553589,0.0,0.0
14.460599184036255,0.0,0.0
14.490600347518921,0.0,0.0
14.520601749420166,0.0,0.0
14.550604104995728,0.0,0.0
14.580604791641235,0.0,0.0
14.610605716705322,0.0,0.0
14.640607118606567,0.0,0.0
14.67060899734497,0.0,0.0
14.700610876083374,0.0,0.0
14.730611801147461,0.0,0.0
14.760612726211548,0.0,0.0
14.790613889694214,0.0,0.0
14.82061505317688,0.0,0.0
14.850617408752441,0.0,0.0
14.880618810653687,0.0,0.0
14.910619974136353,0.0,0.0
14.94062066078186,0.0,0.0
14.970622301101685,0.0,0.0
15.000622987747192,0.0,0.0
15.030624389648438,0.0,0.0
15.060625553131104,0.0,0.0
15.09062647819519,0.0,0.0
15.120627641677856,0.0,0.0
15.150629043579102,0.0,0.0
15.180629253387451,0.0,0.0
15.210630416870117,0.0,0.0
15.240631341934204,0.0,0.0
15.27063250541687,0.0,0.0
15.300633430480957,0.0,0.0
15.330634355545044,0.0,0.0
15.360635042190552,0.0,0.0
15.390636205673218,0.0,0.0
15.420637369155884,0.0,0.0
15.450639009475708,0.0,0.0
15.480640411376953,0.0,0.0
15.51064157485962,0.0,0.0
15.540642499923706,0.0,0.0
15.570643186569214,0.0,0.0
15.600645303726196,0.0,0.0
15.630646467208862,0.0,0.0
15.660647869110107,0.0,0.0
15.690648555755615,0.0,0.0
15.720649719238281,0.0,0.0
15.750650882720947,0.0,0.0
15.780651807785034,0.0,0.0
15.8106529712677,0.0,0.0
15.840654134750366,0.0,0.0
15.870656251907349,0.0,0.0
15.900657892227173,0.0,0.0
15.93065881729126,0.0,0.0
15.960659980773926,0.0,0.0
15.990660667419434,0.0,0.0
16.0206618309021,0.0,0.0
16.050663232803345,0.0,0.0
16.08066415786743,0.0,0.0
16.11066508293152,0.0,0.0
16.140666246414185,0.0,0.0
16.17066788673401,0.0,0.0
16.200669288635254,0.0,0.0
16.2306706905365,0.0,0.0
16.260671854019165,0.0,0.0
16.29067301750183,0.0,0.0
16.320674180984497,0.0,0.0
16.35067653656006,0.0,0.0
16.380677223205566,0.0,0.0
16.41067862510681,0.0,0.0
16.4406795501709,0.0,0.0
16.470680713653564,0.0,0.0
16.50068211555481,0.0,0.0
16.530683040618896,0.0,0.0
16.560684204101562,0.0,0.0
16.590686082839966,0.0,0.0
16.620686769485474,0.0,0.0
16.65068817138672,0.0,0.0
16.680689334869385,0.0,0.0
16.710690021514893,0.0,0.0
16.740691423416138,0.0,0.0
16.770692586898804,0.0,0.0
16.80069327354431,0.0,0.0
16.83069396018982,0.0,0.0
16.860694885253906,0.0,0.0
16.890696048736572,0.0,0.0
16.920697450637817,0.0,0.0
16.950698852539062,0.0,0.0
16.980700254440308,0.0,0.0
17.010700941085815,0.0,0.0
17.04070281982422,0.0,0.0
17.070704698562622,0.0,0.0
17.10070562362671,0.0,0.0
17.130706787109375,0.0,0.0
17.16070818901062,0.0,0.0
17.190709352493286,0.0,0.0
17.220710515975952,0.0,0.0
17.250711917877197,0.0,0.0
17.280712842941284,0.0,0.0
17.31071376800537,0.0,0.0
17.340714931488037,0.0,0.0
17.37071657180786,0.0,0.0
17.400718450546265,0.0,0.0
17.43071985244751,0.0,0.0
17.460720777511597,0.0,0.0
17.490721940994263,0.0,0.0
17.520723581314087,0.0,0.0
17.55072593688965,0.0,0.0
17.580726385116577,0.0,0.0
17.610727548599243,0.0,0.0
17.64072847366333,0.0,0.0
17.670729637145996,0.0,0.0
17.70073127746582,0.0,0.0
17.730732202529907,0.0,0.0
17.760733366012573,0.0,0.0
17.790733814239502,0.0,0.0
17.82073450088501,0.0,0.0
17.850736379623413,0.0,0.0
17.8807373046875,0.0,0.0
17.910738229751587,0.0,0.0
17.940738916397095,0.0,0.0
17.970741748809814,0.0,0.0
18.00074338912964,0.0,0.0
18.030744314193726,0.0,0.0
18.060745000839233,0.0,0.0
18.09074592590332,0.0,0.0
18.120746612548828,0.0,0.0
18.150748252868652,0.0,0.0
18.180749893188477,0.0,0.0
18.210750102996826,0.0,0.0
18.240751028060913,0.0,0.0
18.270753860473633,0.0,0.0
18.3007550239563,0.0,0.0
18.330756664276123,0.0,0.0
18.36075782775879,0.0,0.0
18.390758991241455,0.0,0.0
18.420759916305542,0.0,0.0
18.450762271881104,0.0,0.0
18.48076319694519,0.0,0.0
18.510764360427856,0.0,0.0
18.540765285491943,0.0,0.0
18.57076668739319,0.0,0.0
18.600767850875854,0.0,0.0
18.63076877593994,0.0,0.0
18.660770177841187,0.0,0.0
18.69077181816101,0.0,0.0
18.720773220062256,0.0,0.0
18.750774383544922,0.0,0.0
18.780775547027588,0.0,0.0
18.810776472091675,0.0,0.0
18.84077763557434,0.0,0.0
18.870778799057007,0.0,0.0
18.900781393051147,0.0,0.0
18.930782079696655,0.0,0.0
18.96078324317932,0.0,0.0
18.990784645080566,0.0,0.0
19.020785808563232,0.0,0.0
19.050787925720215,0.0,0.0
19.080788612365723,0.0,0.0
19.11078977584839,0.0,0.0
19.140790939331055,0.0,0.0
19.17079257965088,0.0,0.0
19.200795650482178,0.0,0.0
19.230796575546265,0.0,0.0
19.260797262191772,0.0,0.0
19.29079794883728,0.0,0.0
19.320798873901367,0.0,0.0
19.35080051422119,0.0,0.0
19.38080143928528,0.0,0.0
19.410802602767944,0.0,0.0
19.44080376625061,0.0,0.0
19.470805168151855,0.0,0.0
19.50080633163452,0.0,0.0
19.53080701828003,0.0,0.0
19.560807943344116,0.0,0.0
19.590808629989624,0.0,0.0
19.62081027030945,0.0,0.0
19.650811433792114,0.0,0.0
19.680812120437622,0.0,0.0
19.71081304550171,0.0,0.0
19.740814208984375,0.0,0.0
19.77081871032715,0.0,0.0
19.800820112228394,0.0,0.0
19.83082127571106,0.0,0.0
19.860822439193726,0.0,0.0
19.89082407951355,0.0,0.0
19.920825481414795,0.0,0.0
19.95082688331604,0.0,0.0
19.980827569961548,0.0,0.0
20.010828733444214,0.0,0.0
20.04082942008972,0.0,0.0
20.070830583572388,0.0,0.0
20.10083270072937,0.0,0.0
20.130833387374878,0.0,0.0
20.160834550857544,0.0,0.0
20.19083547592163,0.0,0.0
20.220836639404297,0.0,0.0
20.250837564468384,0.0,0.0
20.28083848953247,0.0,0.0
20.310839414596558,0.0,0.0
20.340840578079224,0.0,0.0
20.370842456817627,0.0,0.0
20.400843858718872,0.0,0.0
20.43084478378296,0.0,0.0
20.460845947265625,0.0,0.0
20.49084711074829,0.0,0.0
20.520848512649536,0.0,0.0
20.55084991455078,0.0,0.0
20.580851316452026,0.0,0.0
20.61085271835327,0.0,0.0
20.640853881835938,0.0,0.0
20.670855045318604,0.0,0.0
20.700856685638428,0.0,0.0
20.730857610702515,0.0,0.0
20.76085877418518,0.0,0.0
20.790859699249268,0.0,0.0
20.820860862731934,0.0,0.0
20.85086154937744,0.0,0.0
20.88086223602295,0.0,0.0
20.910863399505615,0.0,0.0
20.940864324569702,0.0,0.0
20.970865488052368,0.0,0.0
21.000866889953613,0.0,0.0
21.0308678150177,0.0,0.0
21.060869455337524,0.0,0.0
21.09087061882019,0.0,0.0
21.120871543884277,0.0,0.0
21.15087389945984,0.0,0.0
21.180874824523926,0.0,0.0
21.210875749588013,0.0,0.0
21.24087691307068,0.0,0.0
21.270878076553345,0.0,0.0
21.30087947845459,0.0,0.0
21.330880641937256,0.0,0.0
21.36088228225708,0.0,0.0
21.390883684158325,0.0,0.0
21.42088508605957,0.0,0.0
21.450886487960815,0.0,0.0
21.480887174606323,0.0,0.0
21.51088809967041,0.0,0.0
21.540889263153076,0.0,0.0
21.57089066505432,0.0,0.0
21.600892305374146,0.0,0.0
21.630893230438232,0.0,0.0
21.660894632339478,0.0,0.0
21.690895795822144,0.0,0.0
21.72089695930481,0.0,0.0
21.750897884368896,0.0,0.0
21.780898809432983,0.0,0.0
21.81089949607849,0.0,0.0
21.840900421142578,0.0,0.0
21.870901823043823,0.0,0.0
21.900903940200806,0.0,0.0
21.93090534210205,0.0,0.0
21.960906267166138,0.0,0.0
21.990907192230225,0.0,0.0
22.020907878875732,0.0,0.0
22.050909519195557,0.0,0.0
22.080910444259644,0.0,0.0
22.11091184616089,0.0,0.0
22.140913009643555,0.0,0.0
22.1709144115448,0.0,0.0
22.200915813446045,0.0,0.0
22.23091745376587,0.0,0.0
22.260918140411377,0.0,0.0
22.290919303894043,0.0,0.0
22.320920705795288,0.0,0.0
22.350921869277954,0.0,0.0
22.38092303276062,0.0,0.0
22.410924196243286,0.0,0.0
22.440925359725952,0.0,0.0
22.470927238464355,0.0,0.0
22.50092887878418,0.0,0.0
22.530930042266846,0.0,0.0
22.56093120574951,0.0,0.0
22.590932607650757,0.0,0.0
22.620934009552002,0.0,0.0
22.650935411453247,0.0,0.0
22.680936813354492,0.0,0.0
22.710937976837158,0.0,0.0
22.740939140319824,0.0,0.0
22.77094078063965,0.0,0.0
22.800942420959473,0.0,0.0
22.830944299697876,0.0,0.0
22.86094570159912,0.0,0.0
22.890946865081787,0.0,0.0
22.920948028564453,0.0,0.0
22.950950145721436,0.0,0.0
22.98095178604126,0.0,0.0
23.010952711105347,0.0,0.0
23.040953874588013,0.0,0.0
23.070955276489258,0.0,0.0
23.10095715522766,0.0,0.0
23.130958557128906,0.0,0.0
23.160959482192993,0.0,0.0
23.19096040725708,0.0,0.0
23.220961570739746,0.0,0.0
23.250962734222412,0.0,0.0
23.2809636592865,0.0,0.0
23.310964822769165,0.0,0.0
23.34096598625183,0.0,0.0
23.370967626571655,0.0,0.0
23.40096879005432,0.0,0.0
23.430970430374146,0.0,0.0
23.46097159385681,0.0,0.0
23.4909725189209,0.0,0.0
23.520973920822144,0.0,0.0
23.55097508430481,0.0,0.0
23.580976486206055,0.0,0.0
23.61097741127014,0.0,0.0
23.640978574752808,0.0,0.0
23.670979976654053,0.0,0.0
23.700982093811035,0.0,0.0
23.730982780456543,0.0,0.0
23.76098394393921,0.0,0.0
23.790985345840454,0.0,0.0
23.82098650932312,0.0,0.0
23.850987911224365,0.0,0.0
23.88098931312561,0.0,0.0
23.910990238189697,0.0,0.0
23.940991163253784,0.0,0.0
23.97099256515503,0.0,0.0
24.000994443893433,0.0,0.0
24.030996084213257,0.0,0.0
24.060996770858765,0.0,0.0
24.09099769592285,0.0,0.0
24.12099838256836,0.0,0.0
24.151000499725342,0.0,0.0
24.181002378463745,0.0,0.0
24.21100354194641,0.0,0.0
24.241004705429077,0.0,0.0
24.2710063457489,0.0,0.0
24.301007509231567,0.0,0.0
24.33100938796997,0.0,0.0
24.361010551452637,0.0,0.0
24.391011953353882,0.0,0.0
24.421013116836548,0.0,0.0
24.451014518737793,0.0,0.0
24.48101544380188,0.0,0.0
24.511016607284546,0.0,0.0
24.541017770767212,0.0,0.0
24.571019172668457,0.0,0.0
24.60102105140686,0.0,0.0
24.631022691726685,0.0,0.0
24.66102385520935,0.0,0.0
24.691025018692017,0.0,0.0
24.72102689743042,0.0,0.0
24.751028060913086,0.0,0.0
24.781030416488647,0.0,0.0
24.811030864715576,0.0,0.0
24.841031551361084,0.0,0.0
24.871034860610962,0.0,0.0
24.901036977767944,0.0,0.0
24.93103861808777,0.0,0.0
24.961039781570435,0.0,0.0
24.99104070663452,0.0,0.0
25.02104139328003,0.0,0.0
25.051043033599854,0.0,0.0
25.08104395866394,0.0,0.0
25.11104464530945,0.0,0.0
25.141045570373535,0.0,0.0
25.17104697227478,0.0,0.0
25.201047897338867,0.0,0.0
25.23104977607727,0.0,0.0
25.2610502243042,0.0,0.0
25.291051387786865,0.0,0.0
25.32105255126953,0.0,0.0
25.351054906845093,0.0,0.0
